Country/Region,date,confirmed_so_far,rank,Continent
Switzerland,04/03/21,605342,36.0,Europe
Taiwan*,04/03/21,1045,169.0,
Tajikistan,04/03/21,13308,127.0,Asia
Tanzania,04/03/21,509,172.0,Africa
Thailand,04/03/21,29031,116.0,Asia
Timor-Leste,04/03/21,714,171.0,
Togo,04/03/21,11064,133.0,Africa
Trinidad and Tobago,04/03/21,8136,142.0,North America
Tunisia,04/03/21,258335,56.0,Africa
Turkey,04/03/21,3445052,8.0,Asia
US,04/03/21,30677383,1.0,North America
Uganda,04/03/21,40962,107.0,Africa
Ukraine,04/03/21,1783169,16.0,Europe
United Arab Emirates,04/03/21,468023,41.0,Asia
United Kingdom,04/03/21,4371393,6.0,Europe
Uruguay,04/03/21,113904,83.0,South America
Uzbekistan,04/03/21,83435,95.0,Asia
Vanuatu,04/03/21,3,181.0,Oceania
Venezuela,04/03/21,164337,74.0,South America
Vietnam,04/03/21,2626,161.0,Asia
West Bank and Gaza,04/03/21,248482,58.0,
Zambia,04/03/21,88800,94.0,Africa
Zimbabwe,04/03/21,36911,111.0,Africa
Afghanistan,04/04/21,56676,103.0,Asia
Albania,04/04/21,126531,81.0,Europe
Algeria,04/04/21,117622,83.0,Africa
Andorra,04/04/21,12231,131.0,Europe
Angola,04/04/21,22631,120.0,Africa
Antigua and Barbuda,04/04/21,1170,167.0,North America
Argentina,04/04/21,2393492,13.0,South America
Armenia,04/04/21,196634,69.0,Europe
Australia,04/04/21,29357,114.0,Oceania
Austria,04/04/21,558755,37.0,Europe
Azerbaijan,04/04/21,270735,55.0,Europe
Bahrain,04/04/21,148817,78.0,Asia
Bangladesh,04/04/21,637364,33.0,Asia
Barbados,04/04/21,3668,156.0,North America
Belarus,04/04/21,327304,48.0,Europe
Belgium,04/04/21,900996,25.0,Europe
Belize,04/04/21,12456,130.0,North America
Benin,04/04/21,7313,143.0,Africa
Bhutan,04/04/21,891,170.0,Asia
Bolivia,04/04/21,274934,54.0,South America
Bosnia and Herzegovina,04/04/21,173478,73.0,Europe
Botswana,04/04/21,40878,108.0,Africa
Brazil,04/04/21,12984956,2.0,South America
Brunei,04/04/21,214,173.0,Asia
Bulgaria,04/04/21,352999,45.0,Europe
Burkina Faso,04/04/21,12817,128.0,Africa
Burundi,04/04/21,2911,158.0,Africa
Cabo Verde,04/04/21,17871,125.0,Africa
Cambodia,04/04/21,2689,159.0,Asia
Cameroon,04/04/21,57337,102.0,Africa
Canada,04/04/21,1009472,23.0,North America
Central African Republic,04/04/21,5245,148.0,Africa
Chad,04/04/21,4595,151.0,Africa
Chile,04/04/21,1026785,22.0,South America
China,04/04/21,101861,87.0,Asia
Colombia,04/04/21,2446219,11.0,South America
Comoros,04/04/21,3719,155.0,Africa
Congo (Brazzaville),04/04/21,9681,139.0,
Congo (Kinshasa),04/04/21,28325,117.0,
Costa Rica,04/04/21,216764,66.0,North America
Cote d'Ivoire,04/04/21,44749,106.0,
Croatia,04/04/21,280026,51.0,Europe
Cuba,04/04/21,79544,96.0,North America
Cyprus,04/04/21,47713,104.0,Europe
Czechia,04/04/21,1551896,19.0,
Denmark,04/04/21,234010,62.0,Europe
Djibouti,04/04/21,8509,141.0,Africa
Dominica,04/04/21,165,174.0,North America
Dominican Republic,04/04/21,254295,57.0,North America
Ecuador,04/04/21,335681,47.0,South America
Egypt,04/04/21,204965,68.0,Africa
El Salvador,04/04/21,65337,99.0,North America
Equatorial Guinea,04/04/21,7008,145.0,Africa
Estonia,04/04/21,109399,84.0,Europe
Eswatini,04/04/21,17352,126.0,
Ethiopia,04/04/21,215189,67.0,Africa
Fiji,04/04/21,67,176.0,Oceania
Finland,04/04/21,79396,97.0,Europe
France,04/04/21,4883174,4.0,Europe
Gabon,04/04/21,19863,123.0,Africa
Georgia,04/04/21,283833,50.0,Europe
Germany,04/04/21,2896329,10.0,Europe
Ghana,04/04/21,90782,92.0,Africa
Greece,04/04/21,275414,53.0,Europe
Grenada,04/04/21,155,175.0,North America
Guatemala,04/04/21,195471,70.0,North America
Guinea,04/04/21,20405,122.0,Africa
Guinea-Bissau,04/04/21,3662,157.0,Africa
Guyana,04/04/21,10580,136.0,South America
Haiti,04/04/21,12788,129.0,North America
Holy See,04/04/21,27,177.0,
Honduras,04/04/21,190631,71.0,North America
Hungary,04/04/21,685979,32.0,Europe
Iceland,04/04/21,6225,147.0,Europe
India,04/04/21,12589067,3.0,Asia
Indonesia,04/04/21,1534255,20.0,Asia
Iran,04/04/21,1932074,15.0,Asia
Iraq,04/04/21,873568,26.0,Asia
Ireland,04/04/21,238148,59.0,Europe
Israel,04/04/21,834247,27.0,Asia
Italy,04/04/21,3668264,7.0,Europe
Jamaica,04/04/21,40663,109.0,North America
Japan,04/04/21,485226,39.0,Asia
Jordan,04/04/21,632907,34.0,Asia
Kazakhstan,04/04/21,305860,49.0,Asia
Kenya,04/04/21,138988,79.0,Africa
Kiribati,04/04/21,0,182.0,Oceania
"Korea, South",04/04/21,105752,85.0,Asia
Kosovo,04/04/21,91079,91.0,
Kuwait,04/04/21,237192,60.0,Asia
Kyrgyzstan,04/04/21,89014,93.0,Asia
Latvia,04/04/21,104105,86.0,Europe
Lebanon,04/04/21,479501,40.0,Asia
Lesotho,04/04/21,10707,135.0,Africa
Liberia,04/04/21,2042,165.0,Africa
Libya,04/04/21,162294,77.0,Africa
Liechtenstein,04/04/21,2685,160.0,Europe
Lithuania,04/04/21,219607,65.0,Europe
Luxembourg,04/04/21,62105,100.0,Europe
Madagascar,04/04/21,25572,118.0,Africa
Malawi,04/04/21,33661,112.0,Africa
Malaysia,04/04/21,350959,46.0,Asia
Maldives,04/04/21,24783,119.0,Asia
Mali,04/04/21,10580,137.0,Africa
Malta,04/04/21,29223,115.0,Europe
Marshall Islands,04/04/21,4,179.0,Oceania
Mauritania,04/04/21,17927,124.0,Africa
Mauritius,04/04/21,1112,168.0,Africa
Mexico,04/04/21,2250458,14.0,North America
Moldova,04/04/21,235087,61.0,Europe
Monaco,04/04/21,2329,163.0,Europe
Mongolia,04/04/21,10820,134.0,Asia
Montenegro,04/04/21,92519,90.0,Europe
Morocco,04/04/21,498197,38.0,Africa
Mozambique,04/04/21,68119,98.0,Africa
Namibia,04/04/21,44790,105.0,Africa
Nepal,04/04/21,277944,52.0,Asia
Netherlands,04/04/21,1324021,21.0,Europe
New Zealand,04/04/21,2507,162.0,Oceania
Nicaragua,04/04/21,6677,146.0,North America
Niger,04/04/21,5041,149.0,Africa
Nigeria,04/04/21,163195,75.0,Africa
North Macedonia,04/04/21,134867,80.0,
Norway,04/04/21,98676,88.0,Europe
Oman,04/04/21,163157,76.0,Asia
Pakistan,04/04/21,692231,31.0,Asia
Palau,04/04/21,0,183.0,Oceania
Panama,04/04/21,356377,44.0,North America
Papua New Guinea,04/04/21,7038,144.0,Oceania
Paraguay,04/04/21,221207,63.0,South America
Peru,04/04/21,1582367,17.0,South America
Philippines,04/04/21,795051,30.0,Asia
Poland,04/04/21,2438542,12.0,Europe
Portugal,04/04/21,823335,28.0,Europe
Qatar,04/04/21,183424,72.0,Asia
Romania,04/04/21,974375,24.0,Europe
Russia,04/04/21,4529576,5.0,Asia
Rwanda,04/04/21,22482,121.0,Africa
Saint Lucia,04/04/21,4273,153.0,North America
Saint Vincent and the Grenadines,04/04/21,1758,166.0,North America
Samoa,04/04/21,3,180.0,Oceania
San Marino,04/04/21,4775,150.0,Europe
Sao Tome and Principe,04/04/21,2240,164.0,Africa
Saudi Arabia,04/04/21,392682,42.0,Asia
Senegal,04/04/21,39024,110.0,Africa
Serbia,04/04/21,617669,35.0,Europe
Seychelles,04/04/21,4290,152.0,Africa
Sierra Leone,04/04/21,3988,154.0,Africa
Singapore,04/04/21,60478,101.0,Asia
Slovakia,04/04/21,365242,43.0,Europe
Slovenia,04/04/21,220141,64.0,Europe
Solomon Islands,04/04/21,19,178.0,Oceania
Somalia,04/04/21,11783,132.0,Africa
South Africa,04/04/21,1551964,18.0,Africa
South Sudan,04/04/21,10267,138.0,Africa
Spain,04/04/21,3300965,9.0,Europe
Sri Lanka,04/04/21,93436,89.0,Asia
Sudan,04/04/21,31833,113.0,Africa
Suriname,04/04/21,9163,140.0,South America
Sweden,04/04/21,813191,29.0,Europe
Switzerland,04/04/21,605342,36.0,Europe
Taiwan*,04/04/21,1047,169.0,
Tajikistan,04/04/21,13308,127.0,Asia
Tanzania,04/04/21,509,172.0,Africa
Thailand,04/04/21,29127,116.0,Asia
Timor-Leste,04/04/21,714,171.0,
Togo,04/04/21,11187,133.0,Africa
Trinidad and Tobago,04/04/21,8178,142.0,North America
Tunisia,04/04/21,260044,56.0,Africa
Turkey,04/04/21,3487050,8.0,Asia
US,04/04/21,30712516,1.0,North America
Uganda,04/04/21,40962,107.0,Africa
Ukraine,04/04/21,1797027,16.0,Europe
United Arab Emirates,04/04/21,470136,41.0,Asia
United Kingdom,04/04/21,4373798,6.0,Europe
Uruguay,04/04/21,117757,82.0,South America
Uzbekistan,04/04/21,83623,95.0,Asia
Vanuatu,04/04/21,3,181.0,Oceania
Venezuela,04/04/21,166123,74.0,South America
Vietnam,04/04/21,2631,161.0,Asia
West Bank and Gaza,04/04/21,251288,58.0,
Zambia,04/04/21,88930,94.0,Africa
Zimbabwe,04/04/21,36923,111.0,Africa
Afghanistan,04/05/21,56717,103.0,Asia
Albania,04/05/21,126795,81.0,Europe
Algeria,04/05/21,117739,83.0,Africa
Andorra,04/05/21,12286,131.0,Europe
Angola,04/05/21,22717,120.0,Africa
Antigua and Barbuda,04/05/21,1173,167.0,North America
Argentina,04/05/21,2407159,13.0,South America
Armenia,04/05/21,197113,69.0,Europe
Australia,04/05/21,29365,114.0,Oceania
Austria,04/05/21,560972,37.0,Europe
Azerbaijan,04/05/21,271834,55.0,Europe
Bahrain,04/05/21,149791,78.0,Asia
Bangladesh,04/05/21,644439,33.0,Asia
Barbados,04/05/21,3679,156.0,North America
Belarus,04/05/21,328290,48.0,Europe
Belgium,04/05/21,902964,25.0,Europe
Belize,04/05/21,12456,130.0,North America
Benin,04/05/21,7313,144.0,Africa
Bhutan,04/05/21,891,170.0,Asia
Bolivia,04/05/21,275392,54.0,South America
Bosnia and Herzegovina,04/05/21,176413,73.0,Europe
Botswana,04/05/21,41710,107.0,Africa
Brazil,04/05/21,13013601,2.0,South America
Brunei,04/05/21,214,173.0,Asia
Bulgaria,04/05/21,356859,44.0,Europe
Burkina Faso,04/05/21,12825,128.0,Africa
Burundi,04/05/21,2964,158.0,Africa
Cabo Verde,04/05/21,17939,124.0,Africa
Cambodia,04/05/21,2752,159.0,Asia
Cameroon,04/05/21,57337,102.0,Africa
Canada,04/05/21,1017761,23.0,North America
Central African Republic,04/05/21,5313,148.0,Africa
Chad,04/05/21,4595,151.0,Africa
Chile,04/05/21,1032612,22.0,South America
China,04/05/21,101901,87.0,Asia
Colombia,04/05/21,2456409,11.0,South America
Comoros,04/05/21,3725,155.0,Africa
Congo (Brazzaville),04/05/21,9681,139.0,
Congo (Kinshasa),04/05/21,28354,117.0,
Costa Rica,04/05/21,216764,67.0,North America
Cote d'Ivoire,04/05/21,44841,106.0,
Croatia,04/05/21,280164,51.0,Europe
Cuba,04/05/21,80610,96.0,North America
Cyprus,04/05/21,48278,104.0,Europe
Czechia,04/05/21,1553820,18.0,
Denmark,04/05/21,234489,62.0,Europe
Djibouti,04/05/21,8696,141.0,Africa
Dominica,04/05/21,165,174.0,North America
Dominican Republic,04/05/21,254435,57.0,North America
Ecuador,04/05/21,336777,47.0,South America
Egypt,04/05/21,205732,68.0,Africa
El Salvador,04/05/21,65491,99.0,North America
Equatorial Guinea,04/05/21,7059,145.0,Africa
Estonia,04/05/21,109781,84.0,Europe
Eswatini,04/05/21,17354,126.0,
Ethiopia,04/05/21,217327,66.0,Africa
Fiji,04/05/21,67,176.0,Oceania
Finland,04/05/21,79737,97.0,Europe
France,04/05/21,4893971,4.0,Europe
Gabon,04/05/21,19863,123.0,Africa
Georgia,04/05/21,284061,50.0,Europe
Germany,04/05/21,2902309,10.0,Europe
Ghana,04/05/21,90900,92.0,Africa
Greece,04/05/21,277277,53.0,Europe
Grenada,04/05/21,155,175.0,North America
Guatemala,04/05/21,195680,70.0,North America
Guinea,04/05/21,20506,122.0,Africa
Guinea-Bissau,04/05/21,3662,157.0,Africa
Guyana,04/05/21,10606,137.0,South America
Haiti,04/05/21,12788,129.0,North America
Holy See,04/05/21,27,177.0,
Honduras,04/05/21,191136,71.0,North America
Hungary,04/05/21,689853,32.0,Europe
Iceland,04/05/21,6225,147.0,Europe
India,04/05/21,12686049,3.0,Asia
Indonesia,04/05/21,1537967,20.0,Asia
Iran,04/05/21,1945964,15.0,Asia
Iraq,04/05/21,879991,26.0,Asia
Ireland,04/05/21,238466,60.0,Europe
Israel,04/05/21,834603,27.0,Asia
Italy,04/05/21,3678944,7.0,Europe
Jamaica,04/05/21,41013,109.0,North America
Japan,04/05/21,486792,39.0,Asia
Jordan,04/05/21,639444,34.0,Asia
Kazakhstan,04/05/21,307676,49.0,Asia
Kenya,04/05/21,139448,79.0,Africa
Kiribati,04/05/21,0,182.0,Oceania
"Korea, South",04/05/21,106230,85.0,Asia
Kosovo,04/05/21,91079,91.0,
Kuwait,04/05/21,238549,59.0,Asia
Kyrgyzstan,04/05/21,89153,93.0,Asia
Latvia,04/05/21,104224,86.0,Europe
Lebanon,04/05/21,480502,40.0,Asia
Lesotho,04/05/21,10707,135.0,Africa
Liberia,04/05/21,2042,165.0,Africa
Libya,04/05/21,163442,76.0,Africa
Liechtenstein,04/05/21,2697,160.0,Europe
Lithuania,04/05/21,220212,65.0,Europe
Luxembourg,04/05/21,62105,100.0,Europe
Madagascar,04/05/21,25709,118.0,Africa
Malawi,04/05/21,33673,112.0,Africa
Malaysia,04/05/21,352029,46.0,Asia
Maldives,04/05/21,24908,119.0,Asia
Mali,04/05/21,10620,136.0,Africa
Malta,04/05/21,29279,116.0,Europe
Marshall Islands,04/05/21,4,179.0,Oceania
Mauritania,04/05/21,17939,125.0,Africa
Mauritius,04/05/21,1121,168.0,Africa
Mexico,04/05/21,2251705,14.0,North America
Moldova,04/05/21,235790,61.0,Europe
Monaco,04/05/21,2334,163.0,Europe
Mongolia,04/05/21,11651,133.0,Asia
Montenegro,04/05/21,92740,90.0,Europe
Morocco,04/05/21,498329,38.0,Africa
Mozambique,04/05/21,68227,98.0,Africa
Namibia,04/05/21,44886,105.0,Africa
Nepal,04/05/21,278210,52.0,Asia
Netherlands,04/05/21,1329560,21.0,Europe
New Zealand,04/05/21,2524,162.0,Oceania
Nicaragua,04/05/21,6677,146.0,North America
Niger,04/05/21,5041,149.0,Africa
Nigeria,04/05/21,163330,77.0,Africa
North Macedonia,04/05/21,135167,80.0,
Norway,04/05/21,99249,88.0,Europe
Oman,04/05/21,164274,75.0,Asia
Pakistan,04/05/21,696184,31.0,Asia
Palau,04/05/21,0,183.0,Oceania
Panama,04/05/21,356556,45.0,North America
Papua New Guinea,04/05/21,7406,143.0,Oceania
Paraguay,04/05/21,222663,63.0,South America
Peru,04/05/21,1590209,17.0,South America
Philippines,04/05/21,803398,30.0,Asia
Poland,04/05/21,2448463,12.0,Europe
Portugal,04/05/21,823494,28.0,Europe
Qatar,04/05/21,184334,72.0,Asia
Romania,04/05/21,977986,24.0,Europe
Russia,04/05/21,4538101,5.0,Asia
Rwanda,04/05/21,22684,121.0,Africa
Saint Lucia,04/05/21,4273,153.0,North America
Saint Vincent and the Grenadines,04/05/21,1764,166.0,North America
Samoa,04/05/21,3,180.0,Oceania
San Marino,04/05/21,4775,150.0,Europe
Sao Tome and Principe,04/05/21,2244,164.0,Africa
Saudi Arabia,04/05/21,393377,42.0,Asia
Senegal,04/05/21,39093,110.0,Africa
Serbia,04/05/21,621375,35.0,Europe
Seychelles,04/05/21,4320,152.0,Africa
Sierra Leone,04/05/21,3989,154.0,Africa
Singapore,04/05/21,60495,101.0,Asia
Slovakia,04/05/21,365400,43.0,Europe
Slovenia,04/05/21,220425,64.0,Europe
Solomon Islands,04/05/21,19,178.0,Oceania
Somalia,04/05/21,11908,132.0,Africa
South Africa,04/05/21,1552416,19.0,Africa
South Sudan,04/05/21,10281,138.0,Africa
Spain,04/05/21,3311325,9.0,Europe
Sri Lanka,04/05/21,93595,89.0,Asia
Sudan,04/05/21,31833,113.0,Africa
Suriname,04/05/21,9174,140.0,South America
Sweden,04/05/21,813191,29.0,Europe
Switzerland,04/05/21,605342,36.0,Europe
Taiwan*,04/05/21,1048,169.0,
Tajikistan,04/05/21,13308,127.0,Asia
Tanzania,04/05/21,509,172.0,Africa
Thailand,04/05/21,29321,115.0,Asia
Timor-Leste,04/05/21,766,171.0,
Togo,04/05/21,11249,134.0,Africa
Trinidad and Tobago,04/05/21,8192,142.0,North America
Tunisia,04/05/21,261177,56.0,Africa
Turkey,04/05/21,3529601,8.0,Asia
US,04/05/21,30789920,1.0,North America
Uganda,04/05/21,41016,108.0,Africa
Ukraine,04/05/21,1807327,16.0,Europe
United Arab Emirates,04/05/21,472148,41.0,Asia
United Kingdom,04/05/21,4376629,6.0,Europe
Uruguay,04/05/21,119958,82.0,South America
Uzbekistan,04/05/21,83802,95.0,Asia
Vanuatu,04/05/21,3,181.0,Oceania
Venezuela,04/05/21,167548,74.0,South America
Vietnam,04/05/21,2637,161.0,Asia
West Bank and Gaza,04/05/21,253922,58.0,
Zambia,04/05/21,89009,94.0,Africa
Zimbabwe,04/05/21,36934,111.0,Africa
Afghanistan,04/06/21,56779,103.0,Asia
Albania,04/06/21,126936,81.0,Europe
Algeria,04/06/21,117879,83.0,Africa
Andorra,04/06/21,12328,131.0,Europe
Angola,04/06/21,22885,120.0,Africa
Antigua and Barbuda,04/06/21,1173,167.0,North America
Argentina,04/06/21,2428029,13.0,South America
Armenia,04/06/21,197873,69.0,Europe
Australia,04/06/21,29379,115.0,Oceania
Austria,04/06/21,562907,37.0,Europe
Azerbaijan,04/06/21,273869,55.0,Europe
Bahrain,04/06/21,150811,78.0,Asia
Bangladesh,04/06/21,651652,33.0,Asia
Barbados,04/06/21,3691,156.0,North America
Belarus,04/06/21,329258,48.0,Europe
Belgium,04/06/21,904673,25.0,Europe
Belize,04/06/21,12477,130.0,North America
Benin,04/06/21,7313,144.0,Africa
Bhutan,04/06/21,896,170.0,Asia
Bolivia,04/06/21,276890,54.0,South America
Bosnia and Herzegovina,04/06/21,177506,73.0,Europe
Botswana,04/06/21,41710,107.0,Africa
Brazil,04/06/21,13100580,2.0,South America
Brunei,04/06/21,214,173.0,Asia
Bulgaria,04/06/21,356859,45.0,Europe
Burkina Faso,04/06/21,12845,128.0,Africa
Burundi,04/06/21,2970,158.0,Africa
Cabo Verde,04/06/21,18023,124.0,Africa
Cambodia,04/06/21,2915,159.0,Asia
Cameroon,04/06/21,57337,102.0,Africa
Canada,04/06/21,1028626,23.0,North America
Central African Republic,04/06/21,5313,148.0,Africa
Chad,04/06/21,4603,151.0,Africa
Chile,04/06/21,1037780,22.0,South America
China,04/06/21,101920,87.0,Asia
Colombia,04/06/21,2468236,11.0,South America
Comoros,04/06/21,3738,155.0,Africa
Congo (Brazzaville),04/06/21,10084,139.0,
Congo (Kinshasa),04/06/21,28377,117.0,
Costa Rica,04/06/21,219846,66.0,North America
Cote d'Ivoire,04/06/21,44854,106.0,
Croatia,04/06/21,280899,52.0,Europe
Cuba,04/06/21,81640,96.0,North America
Cyprus,04/06/21,48837,104.0,Europe
Czechia,04/06/21,1555245,18.0,
Denmark,04/06/21,235009,62.0,Europe
Djibouti,04/06/21,9111,141.0,Africa
Dominica,04/06/21,165,174.0,North America
Dominican Republic,04/06/21,254603,58.0,North America
Ecuador,04/06/21,337702,47.0,South America
Egypt,04/06/21,206510,68.0,Africa
El Salvador,04/06/21,65491,99.0,North America
Equatorial Guinea,04/06/21,7059,145.0,Africa
Estonia,04/06/21,110680,84.0,Europe
Eswatini,04/06/21,17358,126.0,
Ethiopia,04/06/21,219381,67.0,Africa
Fiji,04/06/21,67,176.0,Oceania
Finland,04/06/21,80068,97.0,Europe
France,04/06/21,4902025,4.0,Europe
Gabon,04/06/21,19863,123.0,Africa
Georgia,04/06/21,284958,50.0,Europe
Germany,04/06/21,2909902,10.0,Europe
Ghana,04/06/21,90946,92.0,Africa
Greece,04/06/21,281570,51.0,Europe
Grenada,04/06/21,155,175.0,North America
Guatemala,04/06/21,197020,70.0,North America
Guinea,04/06/21,20510,122.0,Africa
Guinea-Bissau,04/06/21,3662,157.0,Africa
Guyana,04/06/21,10637,137.0,South America
Haiti,04/06/21,12803,129.0,North America
Holy See,04/06/21,27,177.0,
Honduras,04/06/21,192413,71.0,North America
Hungary,04/06/21,691743,32.0,Europe
Iceland,04/06/21,6241,147.0,Europe
India,04/06/21,12801785,3.0,Asia
Indonesia,04/06/21,1542516,20.0,Asia
Iran,04/06/21,1963394,15.0,Asia
Iraq,04/06/21,887291,26.0,Asia
Ireland,04/06/21,238907,60.0,Europe
Israel,04/06/21,834920,28.0,Asia
Italy,04/06/21,3686707,7.0,Europe
Jamaica,04/06/21,41328,108.0,North America
Japan,04/06/21,489407,39.0,Asia
Jordan,04/06/21,645449,34.0,Asia
Kazakhstan,04/06/21,309756,49.0,Asia
Kenya,04/06/21,139842,79.0,Africa
Kiribati,04/06/21,0,182.0,Oceania
"Korea, South",04/06/21,106898,85.0,Asia
Kosovo,04/06/21,94330,89.0,
Kuwait,04/06/21,239952,59.0,Asia
Kyrgyzstan,04/06/21,89277,93.0,Asia
Latvia,04/06/21,104533,86.0,Europe
Lebanon,04/06/21,482798,40.0,Asia
Lesotho,04/06/21,10707,136.0,Africa
Liberia,04/06/21,2042,165.0,Africa
Libya,04/06/21,164318,76.0,Africa
Liechtenstein,04/06/21,2697,160.0,Europe
Lithuania,04/06/21,220900,64.0,Europe
Luxembourg,04/06/21,62625,100.0,Europe
Madagascar,04/06/21,25874,118.0,Africa
Malawi,04/06/21,33685,112.0,Africa
Malaysia,04/06/21,353329,46.0,Asia
Maldives,04/06/21,25053,119.0,Asia
Mali,04/06/21,10758,135.0,Africa
Malta,04/06/21,29343,116.0,Europe
Marshall Islands,04/06/21,4,179.0,Oceania
Mauritania,04/06/21,17955,125.0,Africa
Mauritius,04/06/21,1130,168.0,Africa
Mexico,04/06/21,2256509,14.0,North America
Moldova,04/06/21,236563,61.0,Europe
Monaco,04/06/21,2345,163.0,Europe
Mongolia,04/06/21,11651,133.0,Asia
Montenegro,04/06/21,93030,91.0,Europe
Morocco,04/06/21,499025,38.0,Africa
Mozambique,04/06/21,68292,98.0,Africa
Namibia,04/06/21,45008,105.0,Africa
Nepal,04/06/21,278470,53.0,Asia
Netherlands,04/06/21,1335312,21.0,Europe
New Zealand,04/06/21,2531,162.0,Oceania
Nicaragua,04/06/21,6727,146.0,North America
Niger,04/06/21,5048,149.0,Africa
Nigeria,04/06/21,163388,77.0,Africa
North Macedonia,04/06/21,136426,80.0,
Norway,04/06/21,100149,88.0,Europe
Oman,04/06/21,165480,75.0,Asia
Pakistan,04/06/21,700188,31.0,Asia
Palau,04/06/21,0,183.0,Oceania
Panama,04/06/21,356913,44.0,North America
Papua New Guinea,04/06/21,7406,143.0,Oceania
Paraguay,04/06/21,224736,63.0,South America
Peru,04/06/21,1590209,17.0,South America
Philippines,04/06/21,812760,30.0,Asia
Poland,04/06/21,2456709,12.0,Europe
Portugal,04/06/21,824368,29.0,Europe
Qatar,04/06/21,185261,72.0,Asia
Romania,04/06/21,983217,24.0,Europe
Russia,04/06/21,4546307,5.0,Asia
Rwanda,04/06/21,22862,121.0,Africa
Saint Lucia,04/06/21,4297,153.0,North America
Saint Vincent and the Grenadines,04/06/21,1765,166.0,North America
Samoa,04/06/21,3,180.0,Oceania
San Marino,04/06/21,4864,150.0,Europe
Sao Tome and Principe,04/06/21,2248,164.0,Africa
Saudi Arabia,04/06/21,394169,42.0,Asia
Senegal,04/06/21,39127,110.0,Africa
Serbia,04/06/21,625773,35.0,Europe
Seychelles,04/06/21,4320,152.0,Africa
Sierra Leone,04/06/21,3990,154.0,Africa
Singapore,04/06/21,60519,101.0,Asia
Slovakia,04/06/21,365733,43.0,Europe
Slovenia,04/06/21,220698,65.0,Europe
Solomon Islands,04/06/21,19,178.0,Oceania
Somalia,04/06/21,11978,132.0,Africa
South Africa,04/06/21,1552853,19.0,Africa
South Sudan,04/06/21,10286,138.0,Africa
Spain,04/06/21,3317948,9.0,Europe
Sri Lanka,04/06/21,93690,90.0,Asia
Sudan,04/06/21,31833,113.0,Africa
Suriname,04/06/21,9184,140.0,South America
Sweden,04/06/21,834993,27.0,Europe
Switzerland,04/06/21,610274,36.0,Europe
Taiwan*,04/06/21,1050,169.0,
Tajikistan,04/06/21,13308,127.0,Asia
Tanzania,04/06/21,509,172.0,Africa
Thailand,04/06/21,29571,114.0,Asia
Timor-Leste,04/06/21,779,171.0,
Togo,04/06/21,11310,134.0,Africa
Trinidad and Tobago,04/06/21,8214,142.0,North America
Tunisia,04/06/21,263043,56.0,Africa
Turkey,04/06/21,3579185,8.0,Asia
US,04/06/21,30850594,1.0,North America
Uganda,04/06/21,41023,109.0,Africa
Ukraine,04/06/21,1820725,16.0,Europe
United Arab Emirates,04/06/21,474136,41.0,Asia
United Kingdom,04/06/21,4379033,6.0,Europe
Uruguay,04/06/21,123063,82.0,South America
Uzbekistan,04/06/21,83935,95.0,Asia
Vanuatu,04/06/21,3,181.0,Oceania
Venezuela,04/06/21,169074,74.0,South America
Vietnam,04/06/21,2648,161.0,Asia
West Bank and Gaza,04/06/21,256461,57.0,
Zambia,04/06/21,89071,94.0,Africa
Zimbabwe,04/06/21,36966,111.0,Africa
Afghanistan,04/07/21,56873,103.0,Asia
Albania,04/07/21,127192,81.0,Europe
Algeria,04/07/21,118004,83.0,Africa
Andorra,04/07/21,12363,131.0,Europe
Angola,04/07/21,23010,121.0,Africa
Antigua and Barbuda,04/07/21,1177,167.0,North America
